N-gram turi;N-gram;Chastota
Trigram;hiçbir şey sormamama;1
Trigram;şey sormamama rağmen;1
Trigram;sormamama rağmen yine;1
Trigram;rağmen yine bir;1
Trigram;yine bir gün;1
Trigram;bir gün nişantaşında;1
Trigram;gün nişantaşında babamın;1
Trigram;nişantaşında babamın bir;1
Trigram;babamın bir eski;1
Trigram;bir eski arkadaşını;1
Trigram;eski arkadaşını görmekten;1
Trigram;arkadaşını görmekten dönüyorum;1
Trigram;görmekten dönüyorum babamın;1
Trigram;dönüyorum babamın çok;1
Trigram;babamın çok sevdiği;1
Trigram;çok sevdiği bir;1
Trigram;sevdiği bir insandı;1
Trigram;bir insandı dedi;1
Trigram;insandı dedi kendimi;1
Trigram;dedi kendimi tutamıyarak;1
Trigram;kendimi tutamıyarak birdenbire;1
Trigram;tutamıyarak birdenbire bir;1
Trigram;birdenbire bir baskın;1
Trigram;bir baskın yaptım;1
Trigram;baskın yaptım adı;1
Trigram;yaptım adı nedir;1
Trigram;adı nedir ne;1
Trigram;nedir ne iş;1
Trigram;ne iş yapar;1
Trigram;iş yapar evinin;1
Trigram;yapar evinin adresi;1
Trigram;evinin adresi ne;1
Trigram;adresi ne dedim;1
Trigram;ne dedim kuzenim;1
Trigram;dedim kuzenim şaşaladı;1
Trigram;kuzenim şaşaladı o;1
Trigram;şaşaladı o kadar;1
Trigram;o kadar şaşaladı;1
Trigram;kadar şaşaladı ki;1
Trigram;şaşaladı ki bir;1
Trigram;ki bir uydurma;1
Trigram;bir uydurma isim;1
Trigram;uydurma isim ve;1
Trigram;isim ve adres;1
Trigram;ve adres bile;1
Trigram;adres bile düşünemedi;1
Trigram;bile düşünemedi renkten;1
Trigram;düşünemedi renkten renge;1
Trigram;renkten renge girerek;1
Trigram;renge girerek ve;1
Trigram;girerek ve gülerek;1
Trigram;ve gülerek ne;1
Trigram;gülerek ne yapacaksın;1
Trigram;ne yapacaksın niçin;1
Trigram;yapacaksın niçin bu;1
Trigram;niçin bu merak;1
Trigram;bu merak gibi;1
Trigram;merak gibi kelimelerle;1
Trigram;gibi kelimelerle beni;1
Trigram;kelimelerle beni atlatmağa;1
Trigram;beni atlatmağa uğraştı;1
Trigram;atlatmağa uğraştı ortada;1
Trigram;uğraştı ortada ehemmiyetli;1
Trigram;ortada ehemmiyetli bir;1
Trigram;ehemmiyetli bir mesele;1
Trigram;bir mesele varmış;1
Trigram;mesele varmış gibi;1
Trigram;varmış gibi ben;1
Trigram;gibi ben hafta;1
Trigram;ben hafta başında;1
Trigram;hafta başında teyzeme;1
Trigram;başında teyzeme sorarım;1
Trigram;teyzeme sorarım dediğim;1
Trigram;sorarım dediğim zaman;1
Trigram;dediğim zaman ise;1
Trigram;zaman ise daha;1
Trigram;ise daha fazla;1
Trigram;daha fazla kızardı;1
Trigram;fazla kızardı sakın;1
Trigram;kızardı sakın ha;1
Trigram;sakın ha anneme;1
Trigram;ha anneme ondan;1
Trigram;anneme ondan bahsetme;1
Trigram;ondan bahsetme görüşmemi;1
Trigram;bahsetme görüşmemi istemez;1
Trigram;görüşmemi istemez de;1
Trigram;istemez de diye;1
Trigram;de diye yalvarmağa;1
Trigram;diye yalvarmağa başladı;1
Trigram;yalvarmağa başladı sinsi;1
Trigram;başladı sinsi çıyan;1
Trigram;sinsi çıyan aklı;1
Trigram;çıyan aklı sıra;1
Trigram;aklı sıra beni;1
Trigram;sıra beni aldatacak;1
Trigram;beni aldatacak ben;1
Trigram;aldatacak ben senin;1
Trigram;ben senin ciğerinin;1
Trigram;senin ciğerinin içini;1
Trigram;ciğerinin içini bilirim;1
Trigram;içini bilirim hiddetle;1
Trigram;bilirim hiddetle ayağa;1
Trigram;hiddetle ayağa kalktım;1
Trigram;ayağa kalktım zorla;1
Trigram;kalktım zorla tutmağa;1
Trigram;zorla tutmağa çalıştığı;1
Trigram;tutmağa çalıştığı ellerimi;1
Trigram;çalıştığı ellerimi ceplerime;1
Trigram;ellerimi ceplerime saklıyarak;1
Trigram;ceplerime saklıyarak ne;1
Trigram;saklıyarak ne baba;1
Trigram;ne baba dostlarınızla;1
Trigram;baba dostlarınızla ne;1
Trigram;dostlarınızla ne kendi;1
Trigram;ne kendi dostlarınızla;1
Trigram;kendi dostlarınızla meşgul;1
Trigram;dostlarınızla meşgul olduğumu;1
Trigram;meşgul olduğumu zannediyorsanız;1
Trigram;olduğumu zannediyorsanız yanılıyorsunuz;1
Trigram;zannediyorsanız yanılıyorsunuz münasebetsizliğimden;1
Trigram;yanılıyorsunuz münasebetsizliğimden öyle;1
Trigram;münasebetsizliğimden öyle bir;1
Trigram;öyle bir lâkırdı;1
Trigram;bir lâkırdı ortaya;1
Trigram;lâkırdı ortaya atıverdim;1
Trigram;ortaya atıverdim işte;1
Trigram;atıverdim işte diye;1
Trigram;işte diye dışarı;1
Trigram;diye dışarı çıktım;1
Trigram;dışarı çıktım o;1
Trigram;çıktım o günden;1
Trigram;o günden sonra;1
Trigram;günden sonra kâmran;1
Trigram;sonra kâmran ne;1
Trigram;kâmran ne zaman;1
Trigram;ne zaman mektebe;1
Trigram;zaman mektebe geldiyse;1
Trigram;mektebe geldiyse bir;1
Trigram;geldiyse bir bahane;1
Trigram;bir bahane uydurdum;1
Trigram;bahane uydurdum yanına;1
Trigram;uydurdum yanına çıkmadım;1
Trigram;yanına çıkmadım getirmekte;1
Trigram;çıkmadım getirmekte devam;1
Trigram;getirmekte devam ettiği;1
Trigram;devam ettiği kutuları;1
Trigram;ettiği kutuları sınıfta;1
Trigram;kutuları sınıfta yahut;1
Trigram;sınıfta yahut bahçede;1
Trigram;yahut bahçede yırtarak;1
Trigram;bahçede yırtarak açıyor;1
Trigram;yırtarak açıyor içindekilerini;1
Trigram;açıyor içindekilerini bir;1
Trigram;içindekilerini bir tanesine;1
Trigram;bir tanesine el;1
Trigram;tanesine el sürmeden;1
Trigram;el sürmeden çocuklara;1
Trigram;sürmeden çocuklara yağma;1
Trigram;çocuklara yağma ettiriyordum;1
Trigram;yağma ettiriyordum hakikat;1
Trigram;ettiriyordum hakikat meydandaydı;1
Trigram;hakikat meydandaydı mesut;1
Trigram;meydandaydı mesut dul;1
Trigram;mesut dul mutlaka;1
Trigram;dul mutlaka bu;1
Trigram;mutlaka bu taraflarda;1
Trigram;bu taraflarda bir;1
Trigram;taraflarda bir yerde;1
Trigram;bir yerde oturuyordu;1
Trigram;yerde oturuyordu o;1
Trigram;oturuyordu o geceden;1
Trigram;o geceden sonra;1
Trigram;geceden sonra mutlaka;1
Trigram;sonra mutlaka anlaşmışlardı;1
Trigram;mutlaka anlaşmışlardı kuzenim;1
Trigram;anlaşmışlardı kuzenim ikide;1
Trigram;kuzenim ikide birde;1
Trigram;ikide birde onun;1
Trigram;birde onun evine;1
Trigram;onun evine gidiyor;1
Trigram;evine gidiyor o;1
Trigram;gidiyor o arada;1
Trigram;o arada bana;1
Trigram;arada bana da;1
Trigram;bana da uğruyordu;1
Trigram;da uğruyordu istedikleri;1
Trigram;uğruyordu istedikleri ahlâksızlığı;1
Trigram;istedikleri ahlâksızlığı yapsınlar;1
Trigram;ahlâksızlığı yapsınlar bana;1
Trigram;yapsınlar bana ne;1
Trigram;bana ne fakat;1
Trigram;ne fakat beni;1
Trigram;fakat beni arada;1
Trigram;beni arada oyuncak;1
Trigram;arada oyuncak etmeleri;1
Trigram;oyuncak etmeleri fena;1
Trigram;etmeleri fena halde;1
Trigram;fena halde gücüme;1
Trigram;halde gücüme gidiyordu;1
Trigram;gücüme gidiyordu bu;1
Trigram;gidiyordu bu aklıma;1
Trigram;bu aklıma geldikçe;1
Trigram;aklıma geldikçe vücuduma;1
Trigram;geldikçe vücuduma ateş;1
Trigram;vücuduma ateş basıyor;1
Trigram;ateş basıyor hiddetten;1
Trigram;basıyor hiddetten ağlamamak;1
Trigram;hiddetten ağlamamak için;1
Trigram;ağlamamak için dişlerimle;1
Trigram;için dişlerimle dudaklarımı;1
Trigram;dişlerimle dudaklarımı kanatıyordum;1
Trigram;dudaklarımı kanatıyordum nerimanın;1
Trigram;kanatıyordum nerimanın nerede;1
Trigram;nerimanın nerede oturduğunu;1
Trigram;nerede oturduğunu evden;1
Trigram;oturduğunu evden sorup;1
Trigram;evden sorup öğrenmek;1
Trigram;sorup öğrenmek işten;1
Trigram;öğrenmek işten bile;1
Trigram;işten bile değildi;1
Trigram;bile değildi fakat;1
Trigram;değildi fakat bu;1
Trigram;fakat bu kadının;1
Trigram;bu kadının adını;1
Trigram;kadının adını ağzıma;1
Trigram;adını ağzıma almak;1
Trigram;ağzıma almak bana;1
Trigram;almak bana tahammül;1
Trigram;bana tahammül edilemiyecek;1
Trigram;tahammül edilemiyecek bir;1
Trigram;edilemiyecek bir şey;1
Trigram;bir şey gibi;1
Trigram;şey gibi görünüyordu;1
Trigram;gibi görünüyordu eve;1
Trigram;görünüyordu eve çıktığım;1
Trigram;eve çıktığım bir;1
Trigram;çıktığım bir tatil;1
Trigram;bir tatil günüydü;1
Trigram;tatil günüydü bir;1
Trigram;günüydü bir misafir;1
Trigram;bir misafir necmiyeye;1
Trigram;misafir necmiyeye iki;1
Trigram;necmiyeye iki gün;1
Trigram;iki gün evvel;1
Trigram;gün evvel nerimandan;1
Trigram;evvel nerimandan bir;1
Trigram;nerimandan bir mektup;1
Trigram;bir mektup aldım;1
Trigram;mektup aldım dedi;1
Trigram;aldım dedi çok;1
Trigram;dedi çok mesutmuş;1
Trigram;çok mesutmuş küçük;1
Trigram;mesutmuş küçük bir;1
Trigram;küçük bir fino;1
Trigram;bir fino köpeğini;1
Trigram;fino köpeğini havuzda;1
Trigram;köpeğini havuzda yıkamak;1
Trigram;havuzda yıkamak için;1
Trigram;yıkamak için dışarı;1
Trigram;için dışarı çıkıyordum;1
Trigram;dışarı çıkıyordum bu;1
Trigram;çıkıyordum bu sözleri;1
Trigram;bu sözleri işitince;1
Trigram;sözleri işitince kapının;1
Trigram;işitince kapının yanında;1
Trigram;kapının yanında durdum;1
Trigram;yanında durdum yere;1
Trigram;durdum yere çömelerek;1
Trigram;yere çömelerek köpeği;1
Trigram;çömelerek köpeği yavaşça;1
Trigram;köpeği yavaşça kucağımdan;1
Trigram;yavaşça kucağımdan indirdim;1
Trigram;kucağımdan indirdim mesut;1
Trigram;indirdim mesut dul;1
Trigram;mesut dul için;1
Trigram;dul için bir;1
Trigram;bir şey soramazdım;1
Trigram;şey soramazdım fakat;1
Trigram;soramazdım fakat kulağıma;1
Trigram;fakat kulağıma da;1
Trigram;kulağıma da yasak;1
Trigram;da yasak yoktu;1
Trigram;yasak yoktu ya;1
Trigram;yoktu ya misafir;1
Trigram;ya misafir devam;1
Trigram;misafir devam ediyordu;1
Trigram;devam ediyordu neriman;1
Trigram;ediyordu neriman kocasından;1
Trigram;neriman kocasından çok;1
Trigram;kocasından çok memnun;1
Trigram;çok memnun görünüyor;1
Trigram;memnun görünüyor bu;1
Trigram;görünüyor bu sefer;1
Trigram;bu sefer mesudolsun;1
Trigram;sefer mesudolsun zavallı;1
Trigram;mesudolsun zavallı necmiye;1
Trigram;zavallı necmiye bir;1
Trigram;necmiye bir hamam;1
Trigram;bir hamam kubbesi;1
Trigram;hamam kubbesi ahmaklığıyle;1
Trigram;kubbesi ahmaklığıyle ya;1
Trigram;ahmaklığıyle ya ya;1
Trigram;ya ya bu;1
Trigram;ya bu sefer;1
Trigram;mesudolsun zavallı diye;1
Trigram;zavallı diye misafirin;1
Trigram;diye misafirin kelimelerini;1
Trigram;misafirin kelimelerini aynen;1
Trigram;kelimelerini aynen tekrar;1
Trigram;aynen tekrar edip;1
Trigram;tekrar edip lâkırdıyı;1
Trigram;edip lâkırdıyı kapatmaz;1
Trigram;lâkırdıyı kapatmaz mı;1
Trigram;kapatmaz mı artık;1
Trigram;mı artık çaresiz;1
Trigram;artık çaresiz iş;1
Trigram;çaresiz iş başa;1
Trigram;iş başa düşmüştü;1
Trigram;başa düşmüştü alaycı;1
Trigram;düşmüştü alaycı bir;1
Trigram;alaycı bir tavırla;1
Trigram;bir tavırla hanımefendi;1
Trigram;tavırla hanımefendi tekrar;1
Trigram;hanımefendi tekrar evlendiler;1
Trigram;tekrar evlendiler mi;1
Trigram;evlendiler mi dedim;1
Trigram;mi dedim kim;1
Trigram;dedim kim hanımefendi;1
Trigram;kim hanımefendi mektubunu;1
Trigram;hanımefendi mektubunu aldığınız;1
Trigram;mektubunu aldığınız hanım;1
Trigram;aldığınız hanım neriman;1
Trigram;hanım neriman hanım;1
Trigram;neriman hanım misafirin;1
Trigram;hanım misafirin yerine;1
Trigram;misafirin yerine necmiye;1
Trigram;yerine necmiye cevap;1
Trigram;necmiye cevap verdi;1
Trigram;cevap verdi ay;1
Trigram;verdi ay haberin;1
Trigram;ay haberin yok;1
Trigram;haberin yok mu;1
Trigram;yok mu çoktan;1
Trigram;mu çoktan neriman;1
Trigram;çoktan neriman bir;1
Trigram;neriman bir mühendisle;1
Trigram;bir mühendisle evlendi;1
Trigram;mühendisle evlendi beş;1
Trigram;evlendi beş altı;1
Trigram;beş altı aydan;1
Trigram;altı aydan beri;1
Trigram;aydan beri kocasiyle;1
Trigram;beri kocasiyle beraber;1
Trigram;kocasiyle beraber izmirde;1
Trigram;beraber izmirde bu;1
Trigram;izmirde bu sefer;1
Trigram;mesudolsun zavallı duasını;1
Trigram;zavallı duasını bu;1
Trigram;duasını bu sefer;1
Trigram;de ben üçüncü;1
Trigram;ben üçüncü defa;1
Trigram;üçüncü defa olarak;1
Trigram;defa olarak tekrar;1
Trigram;olarak tekrar ettim;1
Trigram;tekrar ettim ve;1
Trigram;ettim ve köpeği;1
Trigram;ve köpeği kucağıma;1
Trigram;köpeği kucağıma kaparak;1
Trigram;kucağıma kaparak dışarı;1
Trigram;kaparak dışarı fırladım;1
Trigram;dışarı fırladım fakat;1
Trigram;fırladım fakat artık;1
Trigram;fakat artık havuza;1
Trigram;artık havuza gitmiyor;1
Trigram;havuza gitmiyor çitlerin;1
Trigram;gitmiyor çitlerin bağ;1
Trigram;çitlerin bağ kütüklerinin;1
Trigram;bağ kütüklerinin üstünden;1
Trigram;kütüklerinin üstünden atlıyarak;1
Trigram;üstünden atlıyarak koşuyor;1
Trigram;atlıyarak koşuyor bahçenin;1
Trigram;koşuyor bahçenin etrafında;1
Trigram;bahçenin etrafında dört;1
Trigram;etrafında dört dönüyordum;1
Trigram;dört dönüyordum o;1
Trigram;dönüyordum o yaz;1
Trigram;o yaz bir;1
Trigram;yaz bir seyahat;1
Trigram;bir seyahat yaptım;1
Trigram;seyahat yaptım uzak;1
Trigram;yaptım uzak değil;1
Trigram;uzak değil tekirdağına;1
Trigram;değil tekirdağına kadar;1
Trigram;tekirdağına kadar malûm;1
Trigram;kadar malûm ya;1
Trigram;malûm ya hayatta;1
Trigram;ya hayatta allah;1
Trigram;hayatta allah bana;1
Trigram;allah bana teyzeden;1
Trigram;bana teyzeden bol;1
Trigram;teyzeden bol bir;1
Trigram;bol bir şey;1
Trigram;bir şey vermemiştir;1
Trigram;şey vermemiştir bunlardan;1
Trigram;vermemiştir bunlardan biri;1
Trigram;bunlardan biri de;1
Trigram;biri de tekirdağındadır;1
Trigram;de tekirdağındadır kocası;1
Trigram;tekirdağındadır kocası olan;1
Trigram;kocası olan aziz;1
Trigram;olan aziz eniştemiz;1
Trigram;aziz eniştemiz senelerden;1
Trigram;eniştemiz senelerden beri;1
Trigram;senelerden beri oralarda;1
Trigram;beri oralarda mutasarrıftır;1
Trigram;oralarda mutasarrıftır müjgân;1
Trigram;mutasarrıftır müjgân isminde;1
Trigram;müjgân isminde benden;1
Trigram;isminde benden üç;1
Trigram;benden üç yaş;1
Trigram;üç yaş büyük;1
Trigram;yaş büyük bir;1
Trigram;büyük bir de;1
Trigram;bir de kızları;1
Trigram;de kızları vardır;1
Trigram;kızları vardır akraba;1
Trigram;vardır akraba çocukları;1
Trigram;akraba çocukları arasında;1
Trigram;çocukları arasında galiba;1
Trigram;arasında galiba en;1
Trigram;galiba en ziyade;1
Trigram;en ziyade onu;1
Trigram;ziyade onu severim;1
Trigram;onu severim müjgân;1
Trigram;severim müjgân çirkindir;1
Trigram;müjgân çirkindir fakat;1
Trigram;çirkindir fakat bu;1
Trigram;fakat bu bana;1
Trigram;bu bana hiç;1
Trigram;bana hiç batmaz;1
Trigram;hiç batmaz aramızdaki;1
Trigram;batmaz aramızdaki farkın;1
Trigram;aramızdaki farkın üç;1
Trigram;farkın üç yaştan;1
Trigram;üç yaştan ibaret;1
Trigram;yaştan ibaret olmasına;1
Trigram;ibaret olmasına rağmen;1
Trigram;olmasına rağmen ben;1
Trigram;rağmen ben onu;1
Trigram;ben onu çocukken;1
Trigram;onu çocukken nedense;1
Trigram;çocukken nedense daima;1
Trigram;nedense daima kocaman;1
Trigram;daima kocaman bir;1
Trigram;kocaman bir insan;1
Trigram;bir insan gibi;1
Trigram;insan gibi görmüşümdür;1
Trigram;gibi görmüşümdür şimdi;1
Trigram;görmüşümdür şimdi farkın;1
Trigram;şimdi farkın daha;1
Trigram;farkın daha azalmış;1
Trigram;daha azalmış olmasına;1
Trigram;azalmış olmasına rağmen;1
Trigram;olmasına rağmen yine;1
Trigram;rağmen yine öyle;1
Trigram;yine öyle görür;1
Trigram;öyle görür ve;1
Trigram;görür ve onu;1
Trigram;ve onu abla;1
Trigram;onu abla diye;1
Trigram;abla diye çağırırım;1
Trigram;diye çağırırım müjgân;1
Trigram;çağırırım müjgân abla;1
Trigram;abla benim taban;1
Trigram;benim taban tabana;1
Trigram;taban tabana zıddımdır;1
Trigram;tabana zıddımdır ben;1
Trigram;zıddımdır ben ne;1
Trigram;ben ne kadar;1
Trigram;ne kadar çılgın;1
Trigram;kadar çılgın ve;1
Trigram;çılgın ve yaramazsam;1
Trigram;ve yaramazsam o;1
Trigram;yaramazsam o o;1
Trigram;o o kadar;1
Trigram;o kadar ağırbaşlıdır;1
Trigram;kadar ağırbaşlıdır fazla;1
Trigram;ağırbaşlıdır fazla olarak;1
Trigram;fazla olarak da;1
Trigram;olarak da müstebittir;1
Trigram;da müstebittir her;1
Trigram;müstebittir her istediğini;1
Trigram;her istediğini yaptıran;1
Trigram;istediğini yaptıran diyebilirim;1
Trigram;yaptıran diyebilirim ki;1
Trigram;diyebilirim ki yalnız;1
Trigram;ki yalnız odur;1
Trigram;yalnız odur bazan;1
Trigram;odur bazan nasihatlerine;1
Trigram;bazan nasihatlerine biraz;1
Trigram;nasihatlerine biraz somurtsam;1
Trigram;biraz somurtsam arzularına;1
Trigram;somurtsam arzularına karşı;1
Trigram;arzularına karşı kafa;1
Trigram;karşı kafa tutsam;1
Trigram;kafa tutsam bile;1
Trigram;tutsam bile neticede;1
Trigram;bile neticede daima;1
Trigram;neticede daima yelkenleri;1
Trigram;daima yelkenleri suya;1
Trigram;yelkenleri suya indirmek;1
Trigram;suya indirmek lâzım;1
Trigram;indirmek lâzım gelir;1
Trigram;lâzım gelir niçin;1
Trigram;gelir niçin ne;1
Trigram;niçin ne bileyim;1
Trigram;ne bileyim insan;1
Trigram;bileyim insan birini;1
Trigram;insan birini sevmek;1
Trigram;birini sevmek felâketine;1
Trigram;sevmek felâketine uğradı;1
Trigram;felâketine uğradı mı;1
Trigram;uğradı mı esir;1
Trigram;mı esir gibi;1
Trigram;esir gibi bir;1
Trigram;gibi bir şey;1
Trigram;bir şey oluyor;1
Trigram;şey oluyor müjgân;1
Trigram;oluyor müjgân birkaç;1
Trigram;müjgân birkaç senede;1
Trigram;birkaç senede bir;1
Trigram;senede bir ayşe;1
Trigram;bir ayşe teyzemle;1
Trigram;ayşe teyzemle beraber;1
Trigram;teyzemle beraber istanbula;1
Trigram;beraber istanbula gelir;1
Trigram;istanbula gelir ve;1
Trigram;gelir ve birkaç;1
Trigram;ve birkaç hafta;1
Trigram;birkaç hafta köşkte;1
Trigram;hafta köşkte yahut;1
Trigram;köşkte yahut öteki;1
Trigram;yahut öteki teyzelerimde;1
Trigram;öteki teyzelerimde misafir;1
Trigram;teyzelerimde misafir kalırdı;1
Trigram;misafir kalırdı o;1
Trigram;kalırdı o yaz;1
Trigram;o yaz tekirdağından;1
Trigram;yaz tekirdağından bana;1
Trigram;tekirdağından bana hemen;1
Trigram;bana hemen hemen;1
Trigram;resmî bir davet;1
Trigram;bir davet geldi;1
Trigram;davet geldi ayşe;1
Trigram;geldi ayşe teyzem;1
Trigram;ayşe teyzem besime;1
Trigram;teyzem besime teyzeme;1
Trigram;besime teyzeme yazdığı;1
Trigram;teyzeme yazdığı bir;1
Trigram;yazdığı bir mektupta;1
Trigram;bir mektupta sizden;1
Trigram;mektupta sizden ümidim;1
Trigram;sizden ümidim yok;1
Trigram;ümidim yok diyordu;1
Trigram;yok diyordu fakat;1
Trigram;diyordu fakat ferideyi;1
Trigram;fakat ferideyi iki;1
Trigram;ferideyi iki aydan;1
Trigram;iki aydan aşağı;1
Trigram;aydan aşağı olmamak;1
Trigram;aşağı olmamak üzere;1
Trigram;olmamak üzere bu;1
Trigram;üzere bu tatilde;1
Trigram;bu tatilde mutlaka;1
Trigram;tatilde mutlaka bekliyoruz;1
Trigram;mutlaka bekliyoruz malûm;1
